Row,FP1,Fpz,FP2,Af3,af4,f7,f5,f3,f1,fz,f2,f4,f6,f8,fc5,fc3,fc1,fcz,fc2,fc4,fc6
032617_2f_14y_WLNSF,1.36027608719763,0.904197946929356,0.545072389520209,0.0656521311260924,0.212708440301307,-0.0461867254551577,-0.890508177537454,0.525237814223926,1.10054087862151,1.19794955277982,1.1689393322643,0.597107277886115,0.323679737241825,0.959982532400367,-0.0146348658979556,1.04809106390633,0.216319004789696,0.0624348772115541,0.606773056641946,0.460337810921515,1.7256459954844
040217_1f_14y_WLNSF,0.440405085300907,0.888829287130924,1.48858493579309,0.180462726800978,0.61939741326961,-0.603338183656687,0.165354973814762,0.307598189527967,0.484170267058172,-0.0339937814713063,0.226400402236532,0.57912709905639,0.571775144832645,0.585068543807016,0.249159167112159,0.493393041616375,0.00907569121276013,-0.140515534375149,-0.190014081379088,-0.146487301381266,-0.594513445919553
060416_4f_14y_WLNSF,1.73038833086492,1.61406902356594,1.18658138370256,2.18308193428953,1.16698174098956,-0.0692365898613388,0.232601597377877,1.48497545712192,1.61163863787297,1.48133176760406,1.21642573986168,0.869528205991346,0.456673295675302,0.162400791500106,0.0195803217953358,0.074477090392338,0.566571408044634,1.14903228443463,0.731724811412217,0.457489250709508,0.0843929107247694
061418_1f_14y_WLNSF,0.341831318851361,0.365269446685882,0.821949743685479,0.450998599542911,0.857804984491861,-0.287570117429264,0.12867610587355,0.350341505991526,0.573620155080637,0.810497839749524,0.742228779032226,0.626748145405479,0.360432847508383,0.103001133025682,-0.693834286753817,-0.59776656632021,-0.68233116638826,0.363043104461806,1.10209229801165,0.88554832624701,0.331526235103452
062817_3m_14y_WLNSF,-0.91687460245019,-0.851398612943536,-0.834012030927312,-0.626139664973566,-0.671120901168029,0.19506503405305,0.376680422101971,0.137679464807029,0.120764008492218,0.269292908848024,0.728759775889412,0.809757290600981,1.66530463125047,1.85307620757392,-0.302364654944652,0.0581736308639597,0.603744325401233,-0.4307860020221,0.790689950217944,-0.356636773443148,0.808161452088621
070718_1f_14y_WLNSF,1.6689930231071,1.35302945034272,1.47435506213423,1.56501809643652,-0.365894547515197,1.51163927446366,1.41684554344837,1.46781036134809,1.1416805430318,0.692338674240121,0.605856225954963,0.78588629429449,0.948603958814945,1.03867299058602,1.30324219401157,1.28241381270966,1.24740538210191,0.225632885199819,1.08326092637601,1.14653248456409,1.13762358871452
070817_3m_14y_WLNSF,-0.729755376736591,-0.653676263053323,-0.90773808876594,-0.201716646011493,-0.890045340901522,-0.0159940324844825,-0.0388326234840829,0.114132139434438,-0.0948736546834613,-0.485435292446961,-0.692716260085271,-0.644000903121264,-0.784594734904851,-0.138019238620031,-0.337423177773814,0.325100087356452,0.205720887185404,0.392611356711752,0.242207009078632,-0.523346292284421,-0.475969743296559
071218_1m_14y_WLNSF,0.802204157759499,1.31730470704109,-0.756562617924387,1.06517117807389,1.6103990888236,0.493937570685226,0.341928092587739,0.10552856008807,1.09102709301654,1.41031276682598,1.3838485304121,1.15504938699742,0.830141309317505,0.766470046617109,-0.510537956263105,1.77806673562193,1.34245180023966,1.70721613401145,1.66686008165713,1.78148020155899,1.42670559070903
071316_3m_14y_WLNSF,0.982460409991532,0.341625340733488,0.525386931010775,0.7360850861355,0.613935525907718,0.690945334685734,0.873707969999261,1.14255222877403,0.887176410109506,0.599874549176344,0.482513383066583,0.640342318816693,0.697342252690025,0.672107516961774,0.889112504209229,0.407486036113577,0.686473841472244,0.526885297227176,-0.331741974860823,-0.0973448778946371,-0.0507800475345158
071416_2f_14y_WLNSF,-1.23399674522941,-0.735918291256018,-0.707818928756895,-0.573776005261951,0.147642012208624,-0.548550850432734,-0.730812685376127,0.0104948325708025,-0.646306647956713,-0.47551255855884,0.612717894093735,0.889905342693941,0.926191364977346,0.826562195915538,0.0857182753026001,0.0940668201212462,-0.636262426386467,-0.697106423484633,0.0878340588458212,0.934722332864793,0.363478918779574
071918_2m_14y_WLNSF,0.0284574115067988,0.323334592897425,0.741614936886197,0.488039271234958,2.31465240954032,0.490215386192267,0.144912262715666,0.899317286653019,1.44069383190323,2.69278203366831,2.79685186459956,2.6364337605543,2.50232281089577,1.75384472224095,1.35909943088304,1.34308233707948,0.904495426242794,2.01116944131651,2.4751327668597,2.36087821658966,0.974136604466423
072017_3m_14y_WLNSF,-0.689329545060683,-0.599845384377237,-0.26607382698357,-0.826538690957911,-0.375541328802514,-0.760016904277391,-1.07105779360068,-0.59155448508055,-0.611749791851348,-0.980057121997672,-0.724185457448177,-0.0424675460034169,0.54611855566925,0.388715906821404,-0.495001410428534,0.466735921206778,0.140713429760258,-0.578227744778981,-0.905932732472316,-0.443087863510115,0.176318758574917
072018_1m_14y_WLNSF,-0.645374675517235,-0.594107743594607,-0.583938987007785,-1.13892662849764,-0.816203189106119,-0.189817949493977,-0.364237978988943,-1.65046708948318,-0.939108565062303,-0.0974095355504113,0.0306707805693021,-0.961073191330874,-1.05416151887436,-0.722716681483831,0.113520477647379,-0.0907352349541024,-0.370898230878255,0.496272814748066,-0.0290928505279184,-0.638418184839064,-0.44752609821426
072316_1f_14y_WLNSF,0.70546177302319,1.29307908547445,1.29245942998284,0.648924654812549,1.05292676364729,0.329186153860129,0.181521470644752,0.354963999170305,0.359044960646662,0.042853514931425,0.709768536304679,0.141629021945008,0.932261184540036,0.8619429698594,0.225352139425152,0.220426190359167,0.17713182728122,-0.0646285665548344,0.358469544232514,0.664479738922796,0.396574112510728
073016_3f_14y_WLNSF,-0.657622433722149,-0.594234353744437,-0.377697617134725,0.0362879067870322,-0.353996069218495,0.536089144913727,0.549266663726992,-0.53111452209162,-0.123610043146734,-0.05460298188854,0.268234090245334,0.259954102610659,-0.360791009229292,-0.484610024196915,-0.42260349158207,-0.359462563764908,-0.298777639953073,-0.309059632620115,-0.492502467508117,0.0558295233538783,-0.581106803549737
080417_1m_14y_WLNSF,-0.35487412175022,0.102713640285417,-0.177100195860015,0.507528254082787,0.026743615345791,-0.543670531756239,-0.259759676430613,-0.0291356049060538,0.639955636689989,0.992367050898278,0.757277074992618,0.695556563116318,0.286715331944532,-0.173214929367457,-0.0363791831062427,0.938997809795144,1.11651373111585,1.34946739471594,1.12161453242753,0.212205170875843,-0.133185309213935
080916_1m_14y_WLNSF,0.333787293614235,0.258259298974346,-0.0434594383689897,0.173924122025407,0.237083379651683,0.220001616809343,0.56651762722277,0.137623593937036,0.144820336303831,0.128838485175826,0.130920224813302,0.386857111734307,0.441810891833767,0.583100959669594,0.372708933009098,0.443125382115187,0.616297586205069,0.533969324390746,0.069269041890079,0.333797307427539,0.537995718679565
101616_1f_14y_WLNSF,-0.322851989037938,-0.450710116426254,0.675072145663552,0.0624397572302587,0.108596004070513,-0.599194882778052,-0.199269733785683,0.237291948780488,0.0160125152497711,-0.00341059927665139,-0.120622315794022,-0.308377022490439,-0.327880293477777,-0.198998544515047,-0.422311844469145,-0.131328610293099,0.836878215143809,0.894737362143333,0.716788865403784,-0.331978350905197,-0.46275338460232
102216_1f_14y_WLNSF,0.579557730273436,0.42231539235138,0.578977064952472,0.683127512711834,0.528108544682624,0.537506089182985,0.714177764374301,0.824362564291913,0.860387466661162,0.618003322044011,0.621032450208699,0.854726873989866,0.978317507543313,0.994306236239078,0.580823732112529,0.738550114078136,0.887133404359901,0.695900511921542,1.00892738042465,1.63750094537752,1.48581865300876
